1.420000000000000000e+02 2.237318313653918267e+03 1.115940153524113576e+00 2.015564730121742823e-02 -3.357465381360841405e+01
1.430000000000000000e+02 2.253821303439031908e+03 1.112422595138427450e+00 2.043464550234857374e-02 -3.373308715992332907e+01
1.440000000000000000e+02 2.270236502653433035e+03 1.108397110232040017e+00 2.071601771073822151e-02 -3.387482188241759928e+01
1.450000000000000000e+02 2.286565332019453763e+03 1.103858391228985436e+00 2.099977774421340690e-02 -3.399947420765873574e+01
1.460000000000000000e+02 2.302779502007727388e+03 1.098823409261121542e+00 2.128593891090291637e-02 -3.410695762406124487e+01
1.470000000000000000e+02 2.318873011599776873e+03 1.093301700244091235e+00 2.157451394942127426e-02 -3.419681432343939775e+01
1.480000000000000000e+02 2.334832435199983138e+03 1.087295364364298633e+00 2.186551497042617601e-02 -3.426888374541388771e+01
1.490000000000000000e+02 2.350644351298183210e+03 1.080813922279055372e+00 2.215895339841161132e-02 -3.432285686910701372e+01
1.500000000000000000e+02 2.366295342778680151e+03 1.073866886274765786e+00 2.245483991902836804e-02 -3.435842477269966366e+01
1.510000000000000000e+02 2.381764832207501968e+03 1.066463408090031040e+00 2.275318386783691318e-02 -3.437542665707239564e+01
1.520000000000000000e+02 2.397063013881568168e+03 1.058611223343516539e+00 2.305399151204758773e-02 -3.437369966376117958e+01
1.530000000000000000e+02 2.412178065655496539e+03 1.050325134546843620e+00 2.335726767222130740e-02 -3.435308047445737145e+01
1.540000000000000000e+02 2.427113027626446183e+03 1.041619934016359883e+00 2.366301624420780181e-02 -3.431355440586821715e+01
1.550000000000000000e+02 2.441863517334842982e+03 1.032495546753913640e+00 2.397124016166938057e-02 -3.425488398420526437e+01
1.560000000000000000e+02 2.456440015047377074e+03 1.022974171795062448e+00 2.428194136280075952e-02 -3.417705463813388889e+01
1.570000000000000000e+02 2.470823293866250879e+03 1.013055711719458296e+00 2.459512076240595937e-02 -3.407990327314232104e+01
1.580000000000000000e+02 2.485023846718239383e+03 1.002769770730741472e+00 2.491077822824996901e-02 -3.396334111388970456e+01
1.590000000000000000e+02 2.499029888064366787e+03 9.921162274977839424e-01 2.522891256292473378e-02 -3.382727941251440740e+01
1.600000000000000000e+02 2.512837067434907112e+03 9.811172332655401229e-01 2.554952149041507178e-02 -3.367170372392802591e+01
1.610000000000000000e+02 2.526426184483621000e+03 9.697874981278684636e-01 2.587260164828415407e-02 -3.349645104708895360e+01
1.620000000000000000e+02 2.539792902463422706e+03 9.581417190669363482e-01 2.619814858451685255e-02 -3.330158123429398387e+01
